SalesOrderNumber,SalesOrderLineNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount
SO49220,1,01/05/2021,Arthur Chandra,arthur4@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49219,1,01/05/2021,Priscilla Rai,priscilla16@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49224,1,01/05/2021,Sydney Sanders,sydney22@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49222,1,01/05/2021,Chloe Scott,chloe11@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49223,1,01/05/2021,Jonathan Thompson,jonathan69@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49218,1,01/05/2021,Caitlin Rivera,caitlin14@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49227,1,01/06/2021,Russell Jai,russell14@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49229,1,01/06/2021,Denise Martinez,denise18@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49234,1,01/06/2021,Steven Bell,steven23@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49232,1,01/06/2021,Jason Allen,jason50@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO49233,1,01/06/2021,Calvin Raji,calvin20@adventure-works.com,"Road-650 Red, 62",1,782.99,62.6392
SO49235,1,01/06/2021,Destiny Peterson,destiny40@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO49226,1,01/06/2021,Bridget Andersen,bridget15@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49225,1,01/06/2021,Gilbert Guo,gilbert15@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49230,1,01/06/2021,Taylor Washington,taylor38@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49238,1,01/06/2021,Krystal Zhou,krystal8@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49237,1,01/06/2021,Mandy Lin,mandy9@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49236,1,01/06/2021,Edwin Sharma,edwin32@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49231,1,01/06/2021,Nathan Butler,nathan10@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49228,1,01/06/2021,Chloe Ross,chloe70@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49245,1,01/07/2021,Alberto Hernandez,alberto5@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49246,1,01/07/2021,Bruce Jimï¿½nez,bruce28@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49242,1,01/07/2021,Ronnie Yang,ronnie4@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49244,1,01/07/2021,Cody Stewart,cody22@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49239,1,01/07/2021,Roger Shen,roger29@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49240,1,01/07/2021,Johnny Anand,johnny23@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49241,1,01/07/2021,Samuel Diaz,samuel21@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49243,1,01/07/2021,Kristi Sanchez,kristi38@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49251,1,01/08/2021,Sarah Gonzales,sarah41@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49256,1,01/08/2021,Raquel Hernandez,raquel2@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49253,1,01/08/2021,Emma Bradley,emma31@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49254,1,01/08/2021,Edwin Zheng,edwin20@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49252,1,01/08/2021,Brianna Sanchez,brianna25@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49250,1,01/08/2021,Jeremy Rogers,jeremy45@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49247,1,01/08/2021,Kathleen Alvarez,kathleen6@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49248,1,01/08/2021,Jake Xu,jake11@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49249,1,01/08/2021,Tommy Raje,tommy10@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49255,1,01/08/2021,Jonathan Yang,jonathan26@adventure-works.com,"Road-650 Red, 44",1,782.99,62.6392
SO49257,1,01/08/2021,Amber Adams,amber16@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO49258,1,01/09/2021,Valerie Zhou,valerie10@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49262,1,01/09/2021,Cedric Ye,cedric10@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO49263,1,01/09/2021,Jose Shan,jose25@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49265,1,01/09/2021,Manuel Lopez,manuel15@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49266,1,01/09/2021,Nathaniel Rivera,nathaniel18@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49264,1,01/09/2021,Cheryl Sanz,cheryl23@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49267,1,01/09/2021,Javier Navarro,javier4@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49260,1,01/09/2021,Brett Sanchez,brett20@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49261,1,01/09/2021,Linda Carlson,linda33@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49268,1,01/09/2021,Mackenzie James,mackenzie6@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49259,1,01/09/2021,Walter Ramos,walter10@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49271,1,01/10/2021,Kevin Simmons,kevin18@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49272,1,01/10/2021,Alejandro Kumar,alejandro34@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49269,1,01/10/2021,Jada Rogers,jada11@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49273,1,01/10/2021,Nicole Ward,nicole39@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49274,1,01/10/2021,Jennifer Ramirez,jennifer69@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49275,1,01/10/2021,Curtis Zheng,curtis16@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49270,1,01/10/2021,Melinda Gutierrez,melinda6@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49276,1,01/11/2021,Wesley He,wesley18@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49279,1,01/11/2021,Tanya Ramos,tanya14@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49278,1,01/11/2021,Madison Foster,madison28@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49277,1,01/11/2021,Nathan Hill,nathan42@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49287,1,01/12/2021,Rebekah Garcia,rebekah14@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49282,1,01/12/2021,Ricardo Kumar,ricardo7@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49288,1,01/12/2021,Isaac Cook,isaac21@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49283,1,01/12/2021,Latasha Romero,latasha9@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49280,1,01/12/2021,Ronnie Ma,ronnie14@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49281,1,01/12/2021,Tanya Blanco,tanya12@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49284,1,01/12/2021,Tanya Munoz,tanya3@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49285,1,01/12/2021,Robert Henderson,robert18@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49286,1,01/12/2021,Chloe Turner,chloe2@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49289,1,01/12/2021,Stacey She,stacey24@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49299,1,01/13/2021,Rafael Nath,rafael42@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49291,1,01/13/2021,Bridget Raje,bridget16@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49292,1,01/13/2021,Joe Patel,joe7@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49290,1,01/13/2021,Jenny Zeng,jenny24@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49298,1,01/13/2021,Jenny Tang,jenny27@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49300,1,01/13/2021,Roberto Gill,roberto14@adventure-works.com,"Road-550-W Yellow, 40",1,1000.4375,80.035
SO49294,1,01/13/2021,Mariah Russell,mariah24@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49297,1,01/13/2021,Lacey Zhang,lacey12@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49296,1,01/13/2021,Thomas Moore,thomas69@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49293,1,01/13/2021,Felicia Blanco,felicia15@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49295,1,01/13/2021,Casey Kumar,casey8@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49307,1,01/14/2021,Jack Li,jack27@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49308,1,01/14/2021,Ian Harris,ian13@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49306,1,01/14/2021,Rachel Taylor,rachel11@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49305,1,01/14/2021,Mya Butler,mya14@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49309,1,01/14/2021,Mario Rai,mario16@adventure-works.com,"Road-550-W Yellow, 38",1,1000.4375,80.035
SO49303,1,01/14/2021,Franklin Xu,franklin23@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49310,1,01/14/2021,Megan Rivera,megan37@adventure-works.com,"Road-650 Black, 62",1,782.99,62.6392
SO49302,1,01/14/2021,Ann Lopez,ann21@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49301,1,01/14/2021,Kristi Sai,kristi22@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49304,1,01/14/2021,Kelsey Rai,kelsey16@adventure-works.com,"Road-550-W Yellow, 38",1,1000.4375,80.035
SO49311,1,01/14/2021,Derek Chande,derek13@adventure-works.com,"Road-650 Black, 60",1,782.99,62.6392
SO49312,1,01/15/2021,Xavier Anderson,xavier7@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49317,1,01/15/2021,Ian King,ian25@adventure-works.com,"Road-550-W Yellow, 38",1,1000.4375,80.035
SO49314,1,01/15/2021,Robyn Munoz,robyn5@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49315,1,01/15/2021,Stacey Yang,stacey5@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49313,1,01/15/2021,Nathan Wang,nathan21@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49316,1,01/15/2021,Pedro Muï¿½oz,pedro28@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49320,1,01/15/2021,Naomi Ruiz,naomi2@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49319,1,01/15/2021,Patricia Perez,patricia22@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49322,1,01/15/2021,Candice Cai,candice5@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49321,1,01/15/2021,Taylor Flores,taylor37@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49318,1,01/15/2021,Emily Davis,emily5@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO49325,1,01/16/2021,Christy Ye,christy9@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49323,1,01/16/2021,Shannon Torres,shannon33@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49324,1,01/16/2021,Ruth Suri,ruth6@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49326,1,01/16/2021,Hunter Garcia,hunter48@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49328,1,01/17/2021,Casey Nara,casey18@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49329,1,01/17/2021,Stephanie King,stephanie64@adventure-works.com,"Road-550-W Yellow, 44",1,1000.4375,80.035
SO49327,1,01/17/2021,Darryl Ye,darryl9@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49330,1,01/17/2021,Jill Suarez,jill27@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49331,1,01/17/2021,Jacquelyn Gutierrez,jacquelyn11@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49332,1,01/17/2021,Patrick Sands,patrick4@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49334,1,01/17/2021,Brandon Ross,brandon1@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49333,1,01/17/2021,Lisa Huang,lisa9@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49338,1,01/17/2021,Alisha Guo,alisha18@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49336,1,01/17/2021,Steve Liu,steve8@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49335,1,01/17/2021,Jenny Kumar,jenny31@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49337,1,01/17/2021,Jade Kelly,jade1@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49347,1,01/18/2021,Darren Munoz,darren29@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49348,1,01/18/2021,Francis Serrano,francis14@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49345,1,01/18/2021,Ricky Alonso,ricky8@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49344,1,01/18/2021,Wyatt Mitchell,wyatt40@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49343,1,01/18/2021,Melinda Torres,melinda7@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49346,1,01/18/2021,Karl Kumar,karl8@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49342,1,01/18/2021,Jillian Fernandez,jillian16@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49341,1,01/18/2021,Jill Ashe,jill12@adventure-works.com,"Road-550-W Yellow, 38",1,1000.4375,80.035
SO49339,1,01/18/2021,Shane Sanchez,shane23@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49340,1,01/18/2021,Tyrone Rubio,tyrone20@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49350,1,01/18/2021,Cassidy Wood,cassidy2@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49349,1,01/18/2021,Angel Brooks,angel0@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49351,1,01/18/2021,Austin Alexander,austin15@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49361,1,01/19/2021,Mandy Chen,mandy3@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49352,1,01/19/2021,Morgan Smith,morgan23@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49353,1,01/19/2021,Brian Sanchez,brian29@adventure-works.com,"Road-650 Red, 62",1,782.99,62.6392
SO49359,1,01/19/2021,Xavier Turner,xavier37@adventure-works.com,"Road-550-W Yellow, 42",1,1000.4375,80.035
SO49355,1,01/19/2021,Ruben Suarez,ruben42@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49354,1,01/19/2021,Brandon Lal,brandon26@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49356,1,01/19/2021,Bruce Lopez,bruce16@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49357,1,01/19/2021,Justin Martin,justin42@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49360,1,01/19/2021,Gabriella Perez,gabriella35@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49358,1,01/19/2021,Dakota Russell,dakota16@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49366,1,01/20/2021,Kathryn Jai,kathryn10@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49365,1,01/20/2021,Kendra Munoz,kendra7@adventure-works.com,"Road-250 Red, 44",1,2443.35,195.468
SO49364,1,01/20/2021,Katie Nath,katie21@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49370,1,01/20/2021,Ebony Hernandez,ebony26@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49363,1,01/20/2021,Madison Clark,madison20@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49362,1,01/20/2021,Micheal Rubio,micheal17@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49369,1,01/20/2021,Tyler Lewis,tyler21@adventure-works.com,"Road-650 Black, 52",1,782.99,62.6392
SO49368,1,01/20/2021,Lucas Ramirez,lucas79@adventure-works.com,"Road-650 Red, 62",1,782.99,62.6392
SO49367,1,01/20/2021,Yolanda Rai,yolanda16@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49371,1,01/20/2021,Joanna Serrano,joanna15@adventure-works.com,"Road-650 Red, 48",1,782.99,62.6392
SO49380,1,01/21/2021,Andrea Baker,andrea38@adventure-works.com,"Road-650 Black, 62",1,782.99,62.6392
SO49381,1,01/21/2021,Ivan Lopez,ivan13@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO49372,1,01/21/2021,Bianca Liang,bianca13@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49373,1,01/21/2021,Deanna Hernandez,deanna29@adventure-works.com,"Road-550-W Yellow, 40",1,1000.4375,80.035
SO49374,1,01/21/2021,Laura Li,laura10@adventure-works.com,"Road-650 Black, 58",1,782.99,62.6392
SO49376,1,01/21/2021,Shane Gonzalez,shane21@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49375,1,01/21/2021,Preston Raman,preston11@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49377,1,01/21/2021,Rosa Chen,rosa2@adventure-works.com,"Road-250 Red, 58",1,2181.5625,174.525
SO49382,1,01/21/2021,Jessie Romero,jessie15@adventure-works.com,"Road-550-W Yellow, 40",1,1000.4375,80.035
SO49383,1,01/21/2021,Meredith Rana,meredith10@adventure-works.com,"Road-550-W Yellow, 40",1,1000.4375,80.035
SO49378,1,01/21/2021,Charles Brown,charles7@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49379,1,01/21/2021,Jennifer Rodriguez,jennifer47@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49384,1,01/21/2021,Lydia Patel,lydia2@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49394,1,01/22/2021,Derrick Rubio,derrick19@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49393,1,01/22/2021,Casey Alonso,casey32@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49395,1,01/22/2021,Donna Pal,donna11@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49388,1,01/22/2021,Crystal Zeng,crystal1@adventure-works.com,"Mountain-200 Silver, 46",1,2071.4196,165.7136
SO49392,1,01/22/2021,Melody Jimenez,melody6@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49391,1,01/22/2021,Adam Lal,adam25@adventure-works.com,"Road-250 Black, 58",1,2181.5625,174.525
SO49389,1,01/22/2021,Jerry Andersen,jerry14@adventure-works.com,"Road-650 Black, 60",1,782.99,62.6392
SO49390,1,01/22/2021,Marcus Robinson,marcus19@adventure-works.com,"Road-650 Black, 60",1,782.99,62.6392
SO49385,1,01/22/2021,Renee Hernandez,renee3@adventure-works.com,"Road-250 Black, 48",1,2181.5625,174.525
SO49386,1,01/22/2021,Seth Sanchez,seth88@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49387,1,01/22/2021,Jarrod Mehta,jarrod14@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49397,1,01/23/2021,Kaylee Gray,kaylee4@adventure-works.com,"Road-650 Red, 58",1,782.99,62.6392
SO49396,1,01/23/2021,Carlos Evans,carlos26@adventure-works.com,"Road-250 Red, 52",1,2443.35,195.468
SO49398,1,01/23/2021,Valerie Huang,valerie7@adventure-works.com,"Road-650 Red, 52",1,782.99,62.6392
SO49404,1,01/24/2021,Rachael Lopez,rachael15@adventure-works.com,"Road-250 Black, 52",1,2181.5625,174.525
SO49399,1,01/24/2021,Randall Ortega,randall24@adventure-works.com,"Road-650 Black, 44",1,782.99,62.6392
SO49408,1,01/24/2021,Jordan Scott,jordan69@adventure-works.com,"Road-650 Red, 60",1,782.99,62.6392
SO49401,1,01/24/2021,Jay Nicholls,jay39@adventure-works.com,"Road-250 Red, 48",1,2443.35,195.468
SO49400,1,01/24/2021,Theodore Rowe,theodore22@adventure-works.com,"Road-250 Black, 44",1,2181.5625,174.525
SO49405,1,01/24/2021,Bailey Carter,bailey30@adventure-works.com,"Mountain-200 Black, 42",1,2049.0982,163.9279
SO49409,1,01/24/2021,Johnny Raje,johnny15@adventure-works.com,"Mountain-200 Black, 38",1,2049.0982,163.9279
SO49407,1,01/24/2021,Isabella Baker,isabella47@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49402,1,01/24/2021,Kevin Coleman,kevin9@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49403,1,01/24/2021,Shaun Chapman,shaun17@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49406,1,01/24/2021,Victoria Peterson,victoria41@adventure-works.com,"Mountain-200 Silver, 42",1,2071.4196,165.7136
SO49420,1,01/25/2021,Seth Green,seth32@adventure-works.com,"Road-550-W Yellow, 48",1,1000.4375,80.035
SO49418,1,01/25/2021,Lawrence Sanz,lawrence19@adventure-works.com,"Mountain-200 Silver, 38",1,2071.4196,165.7136
SO49417,1,01/25/2021,Jesse Sanchez,jesse18@adventure-works.com,"Mountain-200 Black, 46",1,2049.0982,163.9279
SO49416,1,01/25/2021,Tonya Tang,tonya4@adventure-works.com,"Road-650 Black, 48",1,782.99,62.6392
